4.539195918837934940e+00 4.468298160186062518e+00 4.727442624595738607e+00 5.146466705608765402e+00 5.369992752332944264e+00 4.753804636347209289e+00 3.944577979480791807e+00 2.701988593117378823e+00 1.409488286418472347e+00 5.690375866526286019e-01 1.894581420437344010e-01 6.108164150577643364e-02 2.080278086414574443e-02 7.759638449616375507e-03 3.854313334714562760e-03 2.008744290005549764e-03 1.335410657707861029e-03 7.471780379998918965e-04 5.953565879057410269e-04 4.000333326682704231e-04 2.523576659924293194e-04 2.500625053035354563e-04 2.400534842760543438e-04 1.792323679505365296e-04 1.052977256776457056e-04 4.956874269426555450e-05 2.220683859656920060e-05 1.313509257564571915e-05 7.852828109779412419e-06 3.159566689455747317e-06 1.770243152935948590e-06 1.947117812837254996e-06 1.138864811818852535e-06 4.082275639576358599e-07 6.261656653746300722e-07 6.450982712918507615e-07 2.310561321371241292e-07 1.939185309158029897e-07 3.727119071850159138e-07 2.214792113450781972e-07
4.158478702809466299e+00 4.114008333680198248e+00 4.367569877553175495e+00 4.809420445786081189e+00 5.093218135567934901e+00 4.566493700758855745e+00 3.768924652517993135e+00 2.544982682353833070e+00 1.302315300203362280e+00 5.183249835636712932e-01 1.715531177670915897e-01 5.488394698550309869e-02 1.891895516818394019e-02 7.060080984767656137e-03 3.489061778337507625e-03 1.854208761752510013e-03 1.211564207265415161e-03 6.853869326155402012e-04 5.494732964775913674e-04 3.563137800835174509e-04 2.350171080466571143e-04 2.387325781153671190e-04 2.241610008774703620e-04 1.628342758364036786e-04 9.263992115762622931e-05 4.258214398053457349e-05 1.976193875716400033e-05 1.221808441204294177e-05 6.830608941274602590e-06 2.614420603006598173e-06 1.755714988669558718e-06 1.840818004291226763e-06 9.114426618716335687e-07 3.703825530405360936e-07 6.431244866345414164e-07 5.420831677452521923e-07 1.617577454881978283e-07 2.207476428947289333e-07 3.526035843318612074e-07 1.591736903382106012e-07
3.801259785759193655e+00 3.769211058280797388e+00 3.982920730853972024e+00 4.407339270746646775e+00 4.743034714161880494e+00 4.294191239762383816e+00 3.495542895804927053e+00 2.306496338344609764e+00 1.151264849233341270e+00 4.513276397263449313e-01 1.502896935285716051e-01 4.899647191184855477e-02 1.746814847538856463e-02 6.687186198739541662e-03 3.229438876011856210e-03 1.713750830118626394e-03 1.083532913871810806e-03 6.167864247037688165e-04 4.904492025524720888e-04 3.087339869343848570e-04 2.095364826436635819e-04 2.140395386225678949e-04 1.969280761201667518e-04 1.394873631922927701e-04 7.667013702529957740e-05 3.428665071555955074e-05 1.677628095709510661e-05 1.081554722702612116e-05 5.639769865168313112e-06 2.006141221536100359e-06 1.691325122417567846e-06 1.704258066229255252e-06 7.067410442030962292e-07 3.404299184079735303e-07 6.767161433328019172e-07 4.830898494676099399e-07 1.198500145787374605e-07 2.594578570853183767e-07 3.628679879922928207e-07 1.278613484083435205e-07
3.478393083842440614e+00 3.445656537324873092e+00 3.591698967995852865e+00 3.966579537094693020e+00 4.335885446634250684e+00 3.950684703665906738e+00 3.155077277867887275e+00 2.023079604944564291e+00 9.830320363815109319e-01 3.815690244107291518e-01 1.309536891221772525e-01 4.559597661958106340e-02 1.748453497419076921e-02 7.098368194927968597e-03 3.363587980648084352e-03 1.753534198130069595e-03 1.034777951165076135e-03 5.892431107344839021e-04 4.436100151955329725e-04 2.704773616197532721e-04 1.890637090846647125e-04 1.910213200451930785e-04 1.709035737291018247e-04 1.177145434766148721e-04 6.252574556186224952e-05 2.783543726211570998e-05 1.444595057881428784e-05 9.392937865159039671e-06 4.558092703302114556e-06 1.705232897294597428e-06 1.653309076071676361e-06 1.483672157474596782e-06 5.514904454110284518e-07 3.809914141289978435e-07 6.555127848757277886e-07 3.831462456409072385e-07 1.167357337201219526e-07 2.941164307986752104e-07 3.186751879770953889e-07 9.066143668129578428e-08
3.199688738381497810e+00 3.155657174357384243e+00 3.216907651932835677e+00 3.520130713608645934e+00 3.896443828478065807e+00 3.568183179297812924e+00 2.794769125220375017e+00 1.738326423824130496e+00 8.227040987125958660e-01 3.185907627153449218e-01 1.163259763325009272e-01 4.536236555164381568e-02 1.921621847653625509e-02 8.528209348285074529e-03 4.014929044335919898e-03 2.076445337118256167e-03 1.140035185874764762e-03 6.512655449150022736e-04 4.567490744186957614e-04 2.713226122952465164e-04 1.931663981541822451e-04 1.829834966588131764e-04 1.521552003778260491e-04 9.894631583837046936e-05 5.115713971493031072e-05 2.384022387778624916e-05 1.312070439360714619e-05 7.868909694825915535e-06 3.564082288074768039e-06 1.685662095836781146e-06 1.683090926532368402e-06 1.219183972767811859e-06 4.589611878277098952e-07 4.711534716727603371e-07 6.019261154624713929e-07 2.925925948866887414e-07 1.435440606879522824e-07 3.017751218063727481e-07 2.563614151836488645e-07 8.124016388229126333e-08
2.973615039887020028e+00 2.911481427550931311e+00 2.883483627876114230e+00 3.104676049660195059e+00 3.461556638319640999e+00 3.191569613698539865e+00 2.462622222884886636e+00 1.486415287653340078e+00 6.854332627248638232e-01 2.660326418825760819e-01 1.052944747231112643e-01 4.669731342463821766e-02 2.187398079716561250e-02 1.054500655402283715e-02 5.052172814987558949e-03 2.644448846626126608e-03 1.384725853432370842e-03 7.970616349018587931e-04 5.288022809494464160e-04 2.997141085269369189e-04 2.167259152975131524e-04 1.979914039126542003e-04 1.547035948987703947e-04 9.572175713733534501e-05 4.880792431073626239e-05 2.301687414281750223e-05 1.221751630828091910e-05 6.840192257418006031e-06 3.209547215753798971e-06 1.714272903997505498e-06 1.449727630061185562e-06 9.695596170824666461e-07 4.721494029289677187e-07 4.498467596729258186e-07 4.666018027791668490e-07 2.557609460772981082e-07 1.702912542745780855e-07 2.397721808807546548e-07 1.878359156087935733e-07 9.707131086005619367e-08
2.807041123239941705e+00 2.724575618499724516e+00 2.615176748389073325e+00 2.758241281273155820e+00 3.080072763685106629e+00 2.868865267238740024e+00 2.194158813101217298e+00 1.286296194146027361e+00 5.764886373287695376e-01 2.231429898659801347e-01 9.472783720021404896e-02 4.652741250789288463e-02 2.352798861092666657e-02 1.204362151735968896e-02 5.976559060413185083e-03 3.192889444425565330e-03 1.662356265638177070e-03 9.684383032435542500e-04 6.297593090853776526e-04 3.582134722292435228e-04 2.642178890501510114e-04 2.336762301009154708e-04 1.756209882764170577e-04 1.064843832557300549e-04 5.406567379694485930e-05 2.527845453253844626e-05 1.303254350610217950e-05 7.314299902043370064e-06 3.635907871389686888e-06 1.943571162831956726e-06 1.544840558257690260e-06 1.056849954832528497e-06 5.650466789687986059e-07 5.010030975650517194e-07 4.917767637279200880e-07 2.823634183756421247e-07 1.951046102688557621e-07 2.518051984553159177e-07 1.968655355529538991e-07 1.042318320156737782e-07
2.705028252643293385e+00 2.604704974020233710e+00 2.432146122609210703e+00 2.516811516708054253e+00 2.802805521291897861e+00 2.638782093663928574e+00 2.006495234812925244e+00 1.143852236711844883e+00 4.964464852473563505e-01 1.887536572816247149e-01 8.210955157924296199e-02 4.247618071697081138e-02 2.240191244697721865e-02 1.179818624349203426e-02 6.018462197433900422e-03 3.286099946328159722e-03 1.737947490429537145e-03 1.041937268440896189e-03 6.638939414589532578e-04 3.821751291954109402e-04 2.902931857241966627e-04 2.537763262074409871e-04 1.874835676636310881e-04 1.115771976734390112e-04 5.516051995757727933e-05 2.566561016841533498e-05 1.408610337252509061e-05 8.178534244763464514e-06 3.792118935680635283e-06 2.073634267716612572e-06 1.915769003398156140e-06 1.273066931064858095e-06 5.886618832717667952e-07 6.376036449148283282e-07 6.671517779622985960e-07 3.301665052747338382e-07 2.344283582269274469e-07 3.637662406225307293e-07 2.675168628384802983e-07 1.151710513490951853e-07
2.670676037551595883e+00 2.559128592446149320e+00 2.349646224169984698e+00 2.410174465118819498e+00 2.669204675544021299e+00 2.522694503296744273e+00 1.902731280171443329e+00 1.058064826820426907e+00 4.447602331668313869e-01 1.640916269134743422e-01 6.934038192196516348e-02 3.553905817916964971e-02 1.865628985973773191e-02 9.808039512532396031e-03 5.011182470892998515e-03 2.761136047343930398e-03 1.461925956595184562e-03 9.004657922528807364e-04 5.630445415134684639e-04 3.330929551065335776e-04 2.666771280398266201e-04 2.315305725734694594e-04 1.659826022336079914e-04 9.507108686953924309e-05 4.580949162264657859e-05 2.238450073245514834e-05 1.312633840679988772e-05 7.141962542492574480e-06 3.104771921026989019e-06 2.124300702805033178e-06 1.963116902901494205e-06 1.064436957083075556e-06 5.498446876203984965e-07 7.457088194305496289e-07 6.242941667965430189e-07 2.541056805699045619e-07 2.912378267912626646e-07 4.022539334713771887e-07 2.130513513568664115e-07 1.106109389951484871e-07
2.705028252643062903e+00 2.591920972155673297e+00 2.377348257605668369e+00 2.457802431621056272e+00 2.701462018694276601e+00 2.528344236369814091e+00 1.883078649063484100e+00 1.027490145224452478e+00 4.217336607668506487e-01 1.527523228630537910e-01 6.282818061629717732e-02 3.144918579009067794e-02 1.597358675254768878e-02 8.168514943336055087e-03 4.017394361189757443e-03 2.182678625428294619e-03 1.128598508450383330e-03 7.092957605016423240e-04 4.307270889737113174e-04 2.533814048126154547e-04 2.098330708691707833e-04 1.790973452099009987e-04 1.220050706728421664e-04 6.615312165916115410e-05 3.164632333971216391e-05 1.651390152602637344e-05 9.352427478440897973e-06 4.379535152600578325e-06 2.016601165722956791e-06 1.709609653904580663e-06 1.292817721534580013e-06 5.666850549447424386e-07 4.477887263835948570e-07 5.632266124956817090e-07 3.311252730181674602e-07 1.552975591156079076e-07 2.630161065189028042e-07 2.544779203351840779e-07 1.010400151616102715e-07 1.068787721413515815e-07
2.807041123239266245e+00 2.703530154733136293e+00 2.518636289726547961e+00 2.664710231948824504e+00 2.905776186366111347e+00 2.659895365963481861e+00 1.951880972092410405e+00 1.052328325584731550e+00 4.272518202731900305e-01 1.572082030779195505e-01 6.779867087876735587e-02 3.533919147048364406e-02 1.817771023434589656e-02 9.271265268920605290e-03 4.485373015090604078e-03 2.390753807796351313e-03 1.205964464338791934e-03 7.532147222265459180e-04 4.453272839943284069e-04 2.584247884391601422e-04 2.127813024238075894e-04 1.754448577818426764e-04 1.142000847793711159e-04 6.009361735319124122e-05 2.918129451919496893e-05 1.519048722592799935e-05 7.758602203692952759e-06 3.391066076320581850e-06 1.868860689297769805e-06 1.505745802303186509e-06 8.800676095682136039e-07 4.252534880920859542e-07 4.513482974047862903e-07 4.019091671336822068e-07 1.893342580115004337e-07 1.642711464784908203e-07 2.215225988018287199e-07 1.375899653462364783e-07 6.885197046942019047e-08 1.146856066002261006e-07
2.973615039884991873e+00 2.890630039349859626e+00 2.769683177853439204e+00 3.017986466469610995e+00 3.271455897518160238e+00 2.921689739794648855e+00 2.115957967942772910e+00 1.133498195699563338e+00 4.592812913822550414e-01 1.740973638277644175e-01 8.108689358931193969e-02 4.515577266617024077e-02 2.439610534297128805e-02 1.271605250654913623e-02 6.370450826897424389e-03 3.409398036086428666e-03 1.768186023853785416e-03 1.102927346473508811e-03 6.414194326775053212e-04 3.849837216771235344e-04 3.162762086796561752e-04 2.523444033443686418e-04 1.607313203789472518e-04 8.434451377725907663e-05 4.120575405392605978e-05 2.123774834947505665e-05 1.085599291328125976e-05 4.995368076312082816e-06 2.832544915662365332e-06 2.171036897602308146e-06 1.312073022983002990e-06 7.191176832027693205e-07 6.917401770168331179e-07 5.918788763545657971e-07 3.198153819067724219e-07 2.779033813143197416e-07 3.275527868632345563e-07 2.167714519264333632e-07 1.276181970430863938e-07 1.730821910117721357e-07
3.199688738377956199e+00 3.146290356766781482e+00 3.118590813902531345e+00 3.486870277781412675e+00 3.766475403699917734e+00 3.311281827304528580e+00 2.379216071193216653e+00 1.270140870391727406e+00 5.128754992466606488e-01 1.946772211373325179e-01 9.207658865736106923e-02 5.194494654452938565e-02 2.870722586012462024e-02 1.511392186663978489e-02 7.815340984029200619e-03 4.198107239757787809e-03 2.257729283930864916e-03 1.425202342746835016e-03 8.309432455789605987e-04 5.268579026662461532e-04 4.373287288500332898e-04 3.400008090890168375e-04 2.126483883241221673e-04 1.112447512104351054e-04 5.500891033169365876e-05 2.878949702813515601e-05 1.488319927941435550e-05 7.108330042565829562e-06 4.257234169680689488e-06 3.260353781116076230e-06 1.995778014631126886e-06 1.170053336632993601e-06 1.127232263021423177e-06 9.417332434634240215e-07 5.303918751749151612e-07 4.674150221446775492e-07 5.329865476664723413e-07 3.632385495026986417e-07 2.271130375297830885e-07 2.897458157860619506e-07
3.478393083837328259e+00 3.460453481618024352e+00 3.545072547023270904e+00 4.028435517579668890e+00 4.339462664725213692e+00 3.808851360626517746e+00 2.736853401492640003e+00 1.458370407707346939e+00 5.822913181283435602e-01 2.116042825035376329e-01 9.264556276883496866e-02 4.946506406603693590e-02 2.685437758884761869e-02 1.396418471767123422e-02 7.250639442343588537e-03 3.881203267555047732e-03 2.137530747228297365e-03 1.353942466097469337e-03 7.906310893612149065e-04 5.234314515057068287e-04 4.413437930688074765e-04 3.383781327683821360e-04 2.093072431065142694e-04 1.101233402284538653e-04 5.560010403737273427e-05 2.924955249651686365e-05 1.486083405892785489e-05 7.345805658413668892e-06 4.696326378617776714e-06 3.429229430277938145e-06 2.014369010984781852e-06 1.323425082812421950e-06 1.290925374551773283e-06 9.847583271763107593e-07 5.889877339194884274e-07 5.691013623500874501e-07 5.798975600195489789e-07 3.786869786735790832e-07 2.815716503399293062e-07 3.486691510749610415e-07
3.801259785752036713e+00 3.820669506267230009e+00 4.021316303105069601e+00 4.596398991005799850e+00 4.932213784573077575e+00 4.372162895087424950e+00 3.166731821859393392e+00 1.686955943565789928e+00 6.622910852454042541e-01 2.241734335653721710e-01 8.426192969772595964e-02 3.949237674256604602e-02 2.006915442139712430e-02 1.013003228780170843e-02 5.166938627174611116e-03 2.744711990241269130e-03 1.523536460885469360e-03 9.767590321457912412e-04 5.766483759501077680e-04 3.901775947197479101e-04 3.316275026213788449e-04 2.524384889873982187e-04 1.553669508859416716e-04 8.287738861372599664e-05 4.294765590667018473e-05 2.235020609574526839e-05 1.106283398911670222e-05 5.820800738304168003e-06 3.936845104166071264e-06 2.665979814459909894e-06 1.581767711677430816e-06 1.207932109356444823e-06 1.090765085837585649e-06 7.596551941292908949e-07 5.410338374638457407e-07 5.521116548874427747e-07 4.743794551008419442e-07 3.200793325334648478e-07 2.924170380906711938e-07 3.090382794910164999e-07
4.158478702800048055e+00 4.212999908140431238e+00 4.514738042236870363e+00 5.148416727749505206e+00 5.493034825586734726e+00 4.939691388251119974e+00 3.620797601432160562e+00 1.931050956966916976e+00 7.456365074319545316e-01 2.351941210076777256e-01 7.368352162238420155e-02 2.845087175539012456e-02 1.288143673631321311e-02 6.202173388029494014e-03 3.041856613583826443e-03 1.627713977001286547e-03 9.072910380029315961e-04 6.029834335482427404e-04 3.639153853604273534e-04 2.537045436999952859e-04 2.225960644302878003e-04 1.707461455132854976e-04 1.052005298212167208e-04 5.748425301771630322e-05 3.075177070357313573e-05 1.559281468830342070e-05 7.363895234309556019e-06 4.175876120207313745e-06 2.961413616162318175e-06 1.784359201274021655e-06 1.057718882359775913e-06 9.550662029238350942e-07 7.744099721612139958e-07 4.671152183211934982e-07 4.003492912326043833e-07 4.253948029922402570e-07 3.011542784073541062e-07 2.133685322144190645e-07 2.410245962410988952e-07 2.232431354681557942e-07
4.539195918826106180e+00 4.622965640033696033e+00 4.992750597559617809e+00 5.650536417650899423e+00 5.982807577612107686e+00 5.440225175778696354e+00 4.025833985400340431e+00 2.149374635952399970e+00 8.194110631034924319e-01 2.454775002129706840e-01 6.609012053526401587e-02 2.063947832554031275e-02 8.068289599262090661e-03 3.728330232461759229e-03 1.802924592099661204e-03 9.999297011162411146e-04 5.839880381611717254e-04 4.239704869462241959e-04 2.609402216091160731e-04 1.915435397000986230e-04 1.772815783444670155e-04 1.369615769369374929e-04 8.402435641236054254e-05 4.689808648450375977e-05 2.579327855805287387e-05 1.269114119382586661e-05 5.602609127862371989e-06 3.481315979286597906e-06 2.631785604805397279e-06 1.409919726986138230e-06 8.215729990586050356e-07 8.846623882479059126e-07 6.806815390237662113e-07 3.544290176056620273e-07 3.641780312959232689e-07 4.026124414726804270e-07 2.429176697260028666e-07 1.810090703319910884e-07 2.372674836847966056e-07 1.976201099085275827e-07
4.931843533916135058e+00 5.036405153949212732e+00 5.428363325392431271e+00 6.080635860160668038e+00 6.377901292151606505e+00 5.810398334526747810e+00 4.304133765107073017e+00 2.293368184395404352e+00 8.663288866406232414e-01 2.518172530850430468e-01 6.200053303326789889e-02 1.658150136253627727e-02 5.792768975379307059e-03 2.640577508923104468e-03 1.333372961192299784e-03 7.897021667707463917e-04 5.011594878765051903e-04 3.863387162540390571e-04 2.420005563029058409e-04 1.912725074059401617e-04 1.815462041203588122e-04 1.378145660030274521e-04 8.339285259277236012e-05 4.690837266831569347e-05 2.594930059223285901e-05 1.227613236937509168e-05 5.259798816277747995e-06 3.521139926469109543e-06 2.660981030576135320e-06 1.286667418582281441e-06 7.857072219749697468e-07 9.326599131216721969e-07 6.533966286827632005e-07 3.135711239827684604e-07 3.949617003876334682e-07 4.163488655189017585e-07 2.091171142443889063e-07 1.761002940273780402e-07 2.573437582918912333e-07 1.897201773172022592e-07
5.324491149147492663e+00 5.440134881993428095e+00 5.804395017533632739e+00 6.431137493882990164e+00 6.674641681436587426e+00 6.018739797458758645e+00 4.411233303234136649e+00 2.332793014039003410e+00 8.744709820667939670e-01 2.503375650055160717e-01 5.964265609706867477e-02 1.499541801548781930e-02 5.008576121945023350e-03 2.291986691831967779e-03 1.204849339520377332e-03 7.263104825317589922e-04 4.887063568852214549e-04 3.816507503107182124e-04 2.412557510264681001e-04 1.986420420655169090e-04 1.880894702183990024e-04 1.403223785544281904e-04 8.443732972120211494e-05 4.779276556031322818e-05 2.627988948007698567e-05 1.212842185595083850e-05 5.256154379646194198e-06 3.754172862119039905e-06 2.754254626537556737e-06 1.253889893985318324e-06 8.580501357634420687e-07 1.024352592083301736e-06 6.528928726238041976e-07 3.112847956276560150e-07 4.426931451318442538e-07 4.361429880057196158e-07 1.947434756132161078e-07 1.910797879889680176e-07 2.848730858124929056e-07 1.846382565826866609e-07
