3.674119915436699024e+00 3.648874859512883262e+00 4.607571998676359470e+00 4.549345446689671668e+00 4.536845894381555055e+00 4.123960565120739830e+00 2.905490189399590140e+00 1.530962473485029340e+00 6.985200654322150093e-01 3.087771147688093132e-01 1.553510951996671940e-01 8.269808424952540538e-02 4.540253112608880204e-02 2.520582826917214594e-02 1.351296508262140976e-02 8.144299188306594953e-03 4.555892455536086037e-03 2.975524038537703201e-03 2.079141211380959239e-03 1.259064384834608034e-03 9.058633572619674296e-04 8.280187225855520751e-04 7.014576108655219602e-04 4.953630739020090448e-04 3.009368628600050922e-04 1.656767323143604827e-04 8.685324366456952257e-05 4.537146212930198523e-05 2.445398475649518749e-05 1.400305345205747536e-05 8.546311968798986724e-06 5.536607588139886283e-06 3.710209131225435542e-06 2.632981499926078427e-06 1.973507202318053999e-06 1.594189302956874558e-06 1.381383617261942812e-06 1.215027516781348808e-06 1.028424419109353789e-06 8.743973615245254741e-07 7.570942524710810039e-07
3.705950992322531334e+00 3.674703203285369479e+00 4.631520014501950833e+00 4.551600881649992658e+00 4.488921076350341544e+00 4.045769262828546431e+00 2.847628779902456220e+00 1.503768951351347694e+00 6.873071762959591657e-01 3.057627868726952025e-01 1.521766409801439124e-01 8.090760224517934418e-02 4.360915953673532436e-02 2.417132386950034129e-02 1.287109015321757054e-02 7.664173342543583595e-03 4.326791902318940890e-03 2.813913318881144498e-03 1.964624173480789947e-03 1.200891980431143761e-03 8.656184100807494874e-04 7.877675618969214423e-04 6.662662009530336124e-04 4.713101734320007609e-04 2.873752099529158169e-04 1.589592992555590204e-04 8.379102162393076614e-05 4.402384931076621473e-05 2.393157964155742377e-05 1.381823632556298770e-05 8.591928021592460329e-06 5.601495761336332054e-06 3.844332609211813084e-06 2.758569924167589598e-06 2.140730065847197910e-06 1.767256472605515132e-06 1.495920450042594754e-06 1.251558399957776980e-06 1.082277545278448280e-06 9.337067590695752965e-07 8.323842059135274159e-07
3.800477051675871465e+00 3.751803087680417370e+00 4.699560957500739100e+00 4.556109898050265450e+00 4.355261888940118453e+00 3.833555830423390987e+00 2.685833726274905242e+00 1.423623611532382593e+00 6.532873986786269516e-01 2.952523134681475092e-01 1.444560337201429567e-01 7.662150530552797045e-02 3.985207168810366712e-02 2.190870997086885250e-02 1.153334264930015556e-02 6.724541592052623619e-03 3.862903850372536273e-03 2.486164453193665230e-03 1.712972392266853654e-03 1.060811816899299119e-03 7.732627194907192112e-04 7.015433833568708805e-04 5.918479728678991423e-04 4.191347372445761404e-04 2.564975511118082149e-04 1.426563137289919066e-04 7.567323933116185488e-05 3.998090470568369361e-05 2.191708237307467706e-05 1.286945514950439290e-05 8.122523953237643262e-06 5.433468717350779709e-06 3.802699029620981667e-06 2.898504105896473661e-06 2.353221320920266591e-06 1.955212163138000415e-06 1.596780303499093964e-06 1.368419929659628259e-06 1.180705623423355690e-06 1.058522164742409601e-06 9.284498891562999192e-07
3.954825967112027829e+00 3.879077374111490339e+00 4.802532561834990332e+00 4.556988267621615130e+00 4.163282968923644134e+00 3.544866804643501013e+00 2.452935193995962049e+00 1.296978593078355502e+00 5.969575430072655564e-01 2.759366225539575668e-01 1.360967424878439525e-01 7.268375535071319726e-02 3.743863510088245999e-02 2.016796727196124017e-02 1.064379086152586473e-02 6.052289039420647061e-03 3.498199178694889628e-03 2.289998236786152438e-03 1.544272250898258945e-03 9.552595821607880785e-04 7.203493657860716905e-04 6.624655403484156369e-04 5.552749967173344504e-04 3.890867520032350408e-04 2.358857332447284393e-04 1.304937329102338851e-04 6.907569418018685598e-05 3.645322183095326952e-05 2.008047680700319638e-05 1.200146194414752456e-05 7.616453477866585385e-06 5.189638179078264938e-06 3.868643866155211369e-06 3.059573084705534913e-06 2.503991468013196398e-06 2.059373451618124909e-06 1.790423051825764920e-06 1.566449362953520093e-06 1.368952658444738824e-06 1.189272574363753880e-06 1.033692409874495705e-06
4.164307924845981113e+00 4.054851480863237434e+00 4.931268821650893308e+00 4.549692948485044575e+00 3.950857934752615819e+00 3.249422189471534939e+00 2.195275321316153327e+00 1.140682708605150752e+00 5.228962764049781553e-01 2.497640425313345791e-01 1.301569162765230103e-01 7.133991986250765027e-02 3.817014690342358102e-02 2.025942941914034637e-02 1.101474729445596490e-02 6.152458428347078699e-03 3.501699164766496064e-03 2.431933572905623821e-03 1.582821141715570149e-03 9.452388701180787630e-04 7.581355032810268299e-04 7.206470376493960116e-04 5.962318839623694661e-04 4.081193828188478838e-04 2.418962168176705505e-04 1.316527873869798959e-04 6.891723568069078800e-05 3.611306334721943575e-05 1.999165110375656870e-05 1.188835055666515144e-05 7.583486979226986824e-06 5.243151020639653695e-06 4.011241257751656056e-06 3.202388336838804522e-06 2.552957188639345632e-06 2.193780754878413748e-06 1.919637133344986069e-06 1.651791775286988450e-06 1.451599985532795847e-06 1.268007888664363726e-06 1.120320889753377531e-06
4.422557921689735494e+00 4.276987363796430408e+00 5.081759843171504087e+00 4.540581154858201351e+00 3.759182508004693890e+00 3.006009702006711581e+00 1.962502869398071947e+00 9.854693633621703919e-01 4.446997388587940470e-01 2.223873229466601653e-01 1.272179640630682895e-01 7.365645683305412084e-02 4.168020785380820853e-02 2.203022688906528317e-02 1.243733780743028379e-02 6.920170604814829957e-03 3.905399754967891525e-03 2.799506498301672277e-03 1.769561771962236980e-03 1.038725628137158064e-03 8.760223797181651778e-04 8.422819473077083592e-04 6.818479305837985699e-04 4.541430728696625664e-04 2.623442500654089393e-04 1.399719992852518956e-04 7.206839778396494870e-05 3.747677147787686018e-05 2.073747463281914308e-05 1.217322491098470685e-05 7.792754869973764147e-06 5.563153396549700963e-06 4.166234160207547061e-06 3.263464834861089764e-06 2.813743094165816118e-06 2.382990396001544339e-06 2.008417608242696578e-06 1.796032984601277820e-06 1.578352986247420575e-06 1.389331619736538992e-06 1.231222767852220880e-06
4.721729162180778872e+00 4.542880631712376882e+00 5.256990384306044817e+00 4.552891477472100767e+00 3.626994017432312312e+00 2.851000500378279234e+00 1.799209211186754143e+00 8.712939362928405762e-01 3.875039580024028929e-01 2.065111722078335210e-01 1.291496930914212693e-01 7.901432485879265888e-02 4.628492108317491804e-02 2.472077692933249624e-02 1.399832190022490437e-02 7.737601243907888011e-03 4.362310334978695275e-03 3.168032849351586772e-03 1.980111099400129297e-03 1.136968572177796165e-03 9.649138735154613213e-04 9.329356244792548448e-04 7.510676656690945096e-04 4.954521024533998889e-04 2.836128149906490042e-04 1.503964972638099234e-04 7.685900060866251125e-05 4.005147177067788897e-05 2.206780910197638393e-05 1.292366986678337185e-05 8.348306015344219452e-06 5.853030740318891631e-06 4.353239804946445035e-06 3.512065170741619569e-06 2.811024319054901795e-06 2.374842784227743326e-06 2.095692063051445194e-06 1.755934379882049584e-06 1.517831424520042612e-06 1.331647803400371471e-06 1.139150773962685639e-06
5.052731479467589715e+00 4.849298730633760712e+00 5.464504915079304581e+00 4.619891910112595035e+00 3.585494718578654094e+00 2.799808421063315400e+00 1.739147802359400030e+00 8.356051517166347420e-01 3.785244839098453884e-01 2.153445521862083489e-01 1.400658966324287991e-01 8.716176252655542800e-02 5.062994441824618386e-02 2.711997820600505621e-02 1.516098543959243719e-02 8.409247703719292810e-03 4.664559235234363652e-03 3.321311902303392127e-03 2.085450506159693997e-03 1.201943948162904766e-03 1.010340545663550565e-03 9.824430869682003811e-04 7.965089822221554147e-04 5.279491195008354388e-04 3.037946614820752496e-04 1.620078533107759166e-04 8.317302085619770764e-05 4.392989180520731721e-05 2.427396901710837169e-05 1.453024120046226037e-05 9.517510184921873842e-06 6.616016778281477874e-06 5.077931925599458548e-06 3.953204783501034171e-06 3.226089802167808637e-06 2.659853717433005223e-06 2.186326567021045862e-06 1.909388873242268008e-06 1.621824740751772064e-06 1.352390388277053710e-06 1.143533489363363344e-06
5.405507535750089687e+00 5.192091720058606974e+00 5.711319486142687474e+00 4.767388602602018466e+00 3.653361470705852376e+00 2.853786844602833384e+00 1.797922186614597351e+00 8.986608873620763882e-01 4.327958413949232752e-01 2.530726462257741338e-01 1.611562529465819515e-01 9.775187492763508235e-02 5.518093921712256822e-02 2.907877110083378208e-02 1.576971028001801847e-02 8.715993129391568645e-03 4.798816031228577035e-03 3.400810771137674320e-03 2.172623561806085422e-03 1.241167713216515846e-03 1.013368949252300413e-03 9.824182028379709053e-04 8.008390240183808385e-04 5.353234142271177595e-04 3.111478347348177876e-04 1.672867864497930897e-04 8.680560954851922336e-05 4.629559223079720897e-05 2.576083978667165396e-05 1.570124986788530133e-05 1.020128984587694207e-05 7.350011393219012300e-06 5.438744272773156210e-06 4.268792682293095455e-06 3.444151258347154757e-06 2.822114454198140667e-06 2.337203143678397485e-06 1.883866092466968740e-06 1.569218683538312578e-06 1.311730704326262976e-06 1.095119029429683297e-06
5.769338408946470764e+00 5.565859023928641847e+00 5.998979986237473305e+00 4.998110674740058990e+00 3.832549394986985103e+00 3.005439229715534566e+00 1.965801230087111717e+00 1.050417083929957363e+00 5.416370051022647569e-01 3.124693920612522935e-01 1.884943751006456225e-01 1.077837085449591809e-01 5.882394052390813727e-02 3.007604360427909920e-02 1.621686111628890467e-02 8.870125856060907463e-03 4.829463626222644038e-03 3.405001917882227638e-03 2.168590005738086843e-03 1.243779323514742101e-03 1.022640321154252505e-03 9.861218315371433549e-04 8.021282990896497905e-04 5.382529174547480465e-04 3.148677741455536841e-04 1.703508980707804958e-04 8.985654212023504368e-05 4.831935490613063018e-05 2.753314905186093702e-05 1.673678642501018281e-05 1.113865674844110256e-05 7.809364580479881415e-06 5.791181288161928579e-06 4.457436875617480159e-06 3.507728889459614448e-06 2.798892476508384330e-06 2.259434283915006787e-06 1.826343395944601787e-06 1.448743768663113240e-06 1.165861550163288255e-06 9.379047162134365354e-07
