6.508566247618959189e+00 6.095916200855983291e+00 4.717797663067336167e+00 3.777629617013676278e+00 3.030500934462323048e+00 2.183162731001958345e+00 1.352947600548568330e+00 6.495600600998104879e-01 2.589291577652174103e-01 8.868449146165921504e-02 2.248337533999361995e-02 5.234900420614259364e-03 1.410585763979366322e-03 1.238190081464519716e-03 1.304664311079405592e-03 1.187020485649493929e-03 9.811258866716681716e-04 9.498261829438262895e-04 6.897253360984063495e-04 5.716667729571974594e-04 4.232160619695676286e-04 4.306119331171583174e-04 3.158013504025427502e-04 2.413753003315299622e-04 1.855721892212340639e-04 1.015781745915847424e-04 6.299566391802582390e-05 4.993732004342515843e-05 2.879680749084751661e-05 1.431144166803162636e-05 1.325657387245262342e-05 1.178053702388017253e-05 6.219389760249564100e-06 3.868922453386137282e-06 5.220268505649289944e-06 4.561060181503427807e-06 2.272242063088637593e-06 1.762236114758707496e-06 2.956553340960893585e-06 2.396242045678326830e-06 9.079942373050801815e-07
6.532869840463186861e+00 6.120712404630023862e+00 4.745825433727328679e+00 3.814322044191357008e+00 3.086212230695802639e+00 2.232346335260777082e+00 1.388444935683365689e+00 6.785110510151570740e-01 2.746488376435602952e-01 9.602241271333442074e-02 2.629750683680839515e-02 6.823033644941411090e-03 2.067183423862964040e-03 1.526531767349640668e-03 1.449066499689656345e-03 1.293449451423470554e-03 1.038407117460588870e-03 9.608940187602268848e-04 6.940087917058844176e-04 5.821890958135455662e-04 4.417387599623298871e-04 4.428738368494160305e-04 3.232195626748722139e-04 2.384887574088509130e-04 1.820152427237465632e-04 1.006545609450219613e-04 6.122321673121914611e-05 4.805837522219444044e-05 2.793484327188463669e-05 1.388234186165294908e-05 1.266597025156550558e-05 1.135252707184469322e-05 5.972063502610222778e-06 3.653358398214306222e-06 4.991207773967807026e-06 4.331679171369332945e-06 2.092915807684600575e-06 1.705564695273142680e-06 2.825082463136635179e-06 2.202988702160318573e-06 8.675141023306736898e-07
6.605042166852533647e+00 6.193591098684797736e+00 4.826774549362725431e+00 3.917567695389204907e+00 3.243848628783712051e+00 2.376694759307187432e+00 1.494567833132010692e+00 7.640866488602111595e-01 3.219315032330402615e-01 1.183937796695557765e-01 3.777432788937179486e-02 1.148927354528216961e-02 3.947863404316900512e-03 2.348838426249416200e-03 1.801228745419301358e-03 1.509739298948837433e-03 1.152677967272200876e-03 9.834980094029733763e-04 7.100688680986387688e-04 6.275028120844355559e-04 4.886576063639094759e-04 4.698619540433930804e-04 3.389846158608963165e-04 2.348371884460158192e-04 1.740094996147673165e-04 9.691728963263399152e-05 5.650874438530051910e-05 4.303606236628458739e-05 2.515279692371140765e-05 1.261882873887158510e-05 1.101472101367965211e-05 9.823438919227947663e-06 5.261000206207535155e-06 3.126266411246919268e-06 4.171707792322640470e-06 3.674856131587587563e-06 1.761307420516173406e-06 1.472262220203097149e-06 2.365733371225245643e-06 1.836926302190085262e-06 7.579476604579597609e-07
6.722890307075376271e+00 6.310204130059790195e+00 4.952294869018986745e+00 4.070015033850400421e+00 3.478415283734830332e+00 2.606469264789845308e+00 1.669666548773075299e+00 9.026872243993574463e-01 4.008861207856719844e-01 1.566628002911765183e-01 5.707765885503666980e-02 1.919903753230776944e-02 6.949273917514952638e-03 3.610354040321635434e-03 2.268683033992954790e-03 1.736203320986003801e-03 1.265960071521986903e-03 9.996362237057402744e-04 7.030954353629861571e-04 6.540288765387407537e-04 5.298234240412088430e-04 4.944478995137055639e-04 3.552270724063018802e-04 2.340318674150786442e-04 1.670088234047528394e-04 9.298241139822936490e-05 5.106742930488814496e-05 3.776817748771747724e-05 2.259819100072974458e-05 1.107934731288847112e-05 9.132009147118187587e-06 8.316251105620076699e-06 4.583338035748965833e-06 2.544562455821291644e-06 3.398018210790903146e-06 3.160985848994152628e-06 1.487564068661729297e-06 1.223063934655155869e-06 1.978399363910356600e-06 1.592044363991976860e-06 6.236845828764233313e-07
6.882833504951389791e+00 6.463871338298075031e+00 5.111451793573929869e+00 4.251382482158843956e+00 3.758136315853876752e+00 2.905157242583956911e+00 1.908869076297385226e+00 1.088468406233101149e+00 5.106366740065630960e-01 2.113764353860936862e-01 8.419037935924564287e-02 3.007315316812152889e-02 1.114416414018479240e-02 5.254983645482801287e-03 2.805397981819414670e-03 1.911301077586077769e-03 1.345682494580126591e-03 1.016070020242981547e-03 6.689428683373618194e-04 6.412847177489328738e-04 5.320876219868936200e-04 5.075056123806879343e-04 3.659596507334605085e-04 2.310131425992469371e-04 1.639544765885773687e-04 9.149196138804561117e-05 4.722040418198726185e-05 3.462291280297518883e-05 2.151510427368216708e-05 9.913989137890651918e-06 7.792052931295747424e-06 7.442341306888349099e-06 4.129980493001796262e-06 2.136310466509643465e-06 2.968138624731126586e-06 2.823530150793843560e-06 1.251787812975292018e-06 1.068782287612852534e-06 1.767842086169185967e-06 1.355359657352026530e-06 5.364243383407494382e-07
7.080011967507786608e+00 6.646308239356680581e+00 5.293659884108781633e+00 4.446221119802356903e+00 4.054134558240083841e+00 3.249603489792754818e+00 2.200581543009172414e+00 1.312000126833014813e+00 6.472832191459427786e-01 2.814094722956894667e-01 1.182979520351570557e-01 4.402224030645380398e-02 1.675452293054234543e-02 7.435808889426863237e-03 3.533426637365954387e-03 2.100365952365411664e-03 1.417821490672092248e-03 1.052762560065997541e-03 6.459428399433948288e-04 6.277236920888135119e-04 5.225514896815597376e-04 5.040212579049643165e-04 3.766207491762702648e-04 2.248938070436343032e-04 1.623477227705028404e-04 9.278383437246080778e-05 4.437705135296475317e-05 3.173206166600501220e-05 2.112666421460322773e-05 9.394886169046209618e-06 6.363971899089213953e-06 6.433135378591589497e-06 3.980512962035034611e-06 1.841912892356246668e-06 2.191213634523716652e-06 2.286210610277500671e-06 1.172798534813721890e-06 7.591502453565100335e-07 1.144826897137928392e-06 1.038223562704952692e-06 5.340965404778856593e-07
7.308434526768463613e+00 6.848439624962401773e+00 5.490600154596697813e+00 4.647896025253663410e+00 4.346748859452396196e+00 3.611151128036560021e+00 2.522865177768898182e+00 1.557387015003070196e+00 8.010424575824576232e-01 3.624238740770251432e-01 1.575525830745719835e-01 6.052210676727856620e-02 2.377146010324227704e-02 1.025901670772152476e-02 4.617824752167560415e-03 2.472747287589929267e-03 1.577737185730395536e-03 1.152298762933625514e-03 6.673471888389459917e-04 6.322326897171744739e-04 5.341619520866101910e-04 5.001143518219144457e-04 3.953812352074565807e-04 2.270325109761384401e-04 1.612175227613922644e-04 9.957159645221200131e-05 4.417629777561174340e-05 2.911043880022378793e-05 2.251799969100494250e-05 1.037744635277163553e-05 5.101582632524479510e-06 5.911512706930050006e-06 4.739881460629424477e-06 1.912464798923280207e-06 1.643730383218243361e-06 2.384953933589624404e-06 1.659816784442184739e-06 7.512152522544490759e-07 9.279049402525710011e-07 1.176033038033023524e-06 7.805920970615785679e-07
7.561160679063893220e+00 7.061169737489846554e+00 5.696441817357876580e+00 4.857350127149446806e+00 4.626192092455202243e+00 3.958139585271904792e+00 2.842707895413056463e+00 1.800209014970866273e+00 9.544846312905261865e-01 4.453895114975429115e-01 1.983755761523970929e-01 7.825989831030528976e-02 3.170649547977458932e-02 1.358909596268266518e-02 6.037609892974793273e-03 3.139891232547979694e-03 1.933154914571884450e-03 1.352687931717924587e-03 7.497355969843905957e-04 6.676506924195131035e-04 5.672501306527749946e-04 5.059824993895766562e-04 4.175512124048373717e-04 2.374884450145497061e-04 1.605514669935561179e-04 1.070766254095810595e-04 4.714696081193169014e-05 2.760494178530757209e-05 2.353535336440483583e-05 1.227072657073889111e-05 4.719362585620272263e-06 5.205873863413187065e-06 5.286592988497553823e-06 2.247887505314793014e-06 1.018760318459889061e-06 2.042628768740440943e-06 1.961220524761138172e-06 7.031103530940856247e-07 5.151684259477341310e-07 1.092703028013424952e-06 9.598235101560214060e-07
7.830511468040273648e+00 7.276015816442589212e+00 5.906602638027648844e+00 5.078034332866462996e+00 4.888056277149392947e+00 4.259376051864216528e+00 3.120402174608968071e+00 2.009292805641046176e+00 1.084536142601276731e+00 5.167911614520070973e-01 2.343214572952076746e-01 9.430236792543283952e-02 3.933158909845475143e-02 1.707171541015881436e-02 7.560329747813810189e-03 3.946548623133205001e-03 2.402748618471134672e-03 1.612995736037950304e-03 8.929355399994373926e-04 7.578519562588707315e-04 6.569414314433583320e-04 5.498404917488846754e-04 4.611298105096160835e-04 2.620275485056114450e-04 1.672131066453627743e-04 1.143789818881950403e-04 5.225973076098624386e-05 2.726589798079121770e-05 2.333856474431609624e-05 1.375405933380487519e-05 5.110861788474077923e-06 4.630613656000795111e-06 5.506642138033346100e-06 2.927153718034967787e-06 9.498320079691415912e-07 1.723935839705248113e-06 2.203558917059393006e-06 9.101600871371949223e-07 2.908806029870926324e-07 9.196060330610263117e-07 1.070061946076163673e-06
8.108302806074920710e+00 7.485559697482079500e+00 6.115972686281432757e+00 5.309916600334629422e+00 5.126512340189077754e+00 4.487648521133222879e+00 3.318034666968596724e+00 2.152581631266494266e+00 1.168221918566484385e+00 5.622413785514335238e-01 2.573017373235918503e-01 1.044834595853940395e-01 4.448089456094392324e-02 1.970641551814133335e-02 8.723677059228697461e-03 4.632643147280401941e-03 2.848310888207561484e-03 1.844052242745935436e-03 1.036290598070170902e-03 8.684181370486455769e-04 7.642679257661586173e-04 6.277213031418202695e-04 5.121270081421474630e-04 2.999963360375359784e-04 1.829484661467237845e-04 1.228597553314553789e-04 6.127625770389868098e-05 2.952156149309987317e-05 2.423497828644853217e-05 1.534462733972006247e-05 5.919374406244107418e-06 4.450681665836659644e-06 5.263544446486194539e-06 3.172186172612961867e-06 1.092109301268170481e-06 1.400609134663341863e-06 2.141066408972519436e-06 1.170616526898343325e-06 3.009727374129570466e-07 7.807972997973556821e-07 1.139297461270908499e-06
